33.846334999999996,-84.36357779999999
33.8428749,-84.3785385
33.896640500000004,-84.280918
33.772758,-84.380375
33.640879018,-84.4255140424
33.8551066087,-84.3133151086
33.7599229,-84.3864441
33.827582299999996,-84.328604
33.7826388,-84.41155069999999
33.788608261,-84.3690906035
33.759931,-84.383949
33.757001,-84.393034
33.8116376253,-84.3572405323
33.9259745,-84.3781593
33.7868725,-84.38257209999999
33.8858625,-84.2583752
33.6169406,-84.4057349
33.7817985,-84.4078676
33.923643,-84.33994890000001
33.8426915242,-84.3704558133
33.901926,-84.27611
33.847331,-84.372713
33.6537153,-84.4498588
33.758258000000005,-84.3484743
33.682520000000004,-84.409127
33.802353000000004,-84.393173
33.7380400882,-84.4142397082
33.9224516,-84.378782
33.752311999999996,-84.39527079999999
33.7228838,-84.3923743
33.807972,-84.3663421
33.723341,-84.51142800000001
33.7946333,-84.44877199999999
33.8470360281,-84.3656622762
33.868135033,-84.3372344971
33.923196000000004,-84.33990899999999
33.820152,-84.38743199999999
33.759901,-84.3857823
33.784569700000006,-84.38822859999999
33.785385,-84.40711
33.7842287523,-84.4054824845
33.816919299999995,-84.3896165
33.942711200000005,-84.2714165
33.812666899999996,-84.3548728
33.6158168,-84.4553615
33.8104265,-84.41600749999999
33.8475491,-84.3737958
33.7876021,-84.32516740000001
33.885843,-84.464271
33.7631977,-84.3516188
33.917761,-84.381834
33.7723821771,-84.37946788970001
33.7145145285,-84.3500888824
33.7754326777,-84.3759874965
33.7599264,-84.38578220000001
33.7817784,-84.380113
33.8167245,-84.3356715
33.8914300832,-84.3018199503
33.642736,-84.439276
33.7548568,-84.3627295
33.792773600000004,-84.35181949999999
33.845332,-84.37037590000001
33.8142167,-84.33453370000001
33.894817885100004,-84.2821337016
33.7650783,-84.3499138
33.755711,-84.38837170000001
33.755494595500004,-84.38910761
33.7855793498,-84.4903121093
33.842634999999994,-84.311766
33.8922199269,-84.3260765076
33.847485799999994,-84.428791
33.7460355,-84.370798
33.783041,-84.236067
33.8428055,-84.32948329999999
33.8811811088,-84.46009487
33.7935121,-84.3722804
33.7521304591,-84.2692726463
33.9205473,-84.37944959999999
33.750698116100004,-84.3095286613
33.8505701,-84.42908129999999
33.812073,-84.472083
33.8190064384,-84.3869660513
33.7444797995,-84.3685283314
33.8521138,-84.2535615
33.918264,-84.377161
33.847235999999995,-84.366095
33.760344501,-84.3862987129
33.8180685613,-84.3812297657
33.7962675419,-84.3976593018
33.650538,-84.4499307
33.7614220974,-84.3651514297
33.9293624,-84.34840390000001
33.8975463424,-84.30196261430001
33.838906,-84.378577
33.77323514,-84.37082770640001
33.9050102579,-84.4298558682
33.859429999999996,-84.3413929603
33.936899,-84.2752831
33.765006,-84.333958
33.9480429,-84.33411540000002
33.7792437535,-84.3882172555
33.740046,-84.254703
33.639249698,-84.4197439575
33.887561,-84.313582
33.7464953,-84.3742064
33.752785700000004,-84.46683490000001
33.7700112,-84.35225600000001
33.865369502600004,-84.46873302600001
33.653605,-84.397368
33.760209100000004,-84.38701529999999
33.759045,-84.387259
33.754135,-84.373778
33.618767999999996,-84.474047
33.9211335134,-84.3501652514
33.749735,-84.37899
33.780588197,-84.3876914297
33.8770045,-84.2930869
33.747457399999995,-84.30635059999999
33.884704799999994,-84.28792740000002
33.836917829099995,-84.3123784507
33.8191873433,-84.349710603
33.8425054,-84.3789368
33.836649,-84.3788054
33.9240631008,-84.3394522645
33.7883162579,-84.3260238384
33.8270174,-84.3298882
33.7549173716,-84.3908508765
33.7832854,-84.3819875
33.781325,-84.40963199999999
33.7607924,-84.38750759999999
33.8610346503,-84.3398056056
33.92485,-84.33557900000001
33.7925916,-84.35284940000001
33.6597479105,-84.42827449939999
33.9311393,-84.3395395
33.7786585043,-84.3971927211
33.9489047,-84.33450490000001
33.696510700000005,-84.5349533
33.760597,-84.387363
33.921394,-84.37739429999999
33.810603,-84.357773
33.7424749,-84.40788959999999
33.79834279999999,-84.41574859999999
33.75415,-84.37531
33.906624125,-84.29358825899999
33.8083032,-84.3655002
33.7882425312,-84.32664361409999
33.9484404781,-84.33770778579999
33.772252200000004,-84.3788223
33.773842,-84.384963
33.806309000000006,-84.413184
